crr,cd_a,drivetrain_eff,loss_name,loss,mape,bias,converged
0.004,0.6611999999999999,0.7366935349825192,abs_rel,0.23765465560639829,23.76546556063983,-1.3530242012085867,True
0.004,0.6611999999999999,0.775352174838701,abs_rel,0.22662567936884725,22.662567936884727,-4.152369998699553,True
0.004,0.6611999999999999,0.786332094018985,abs_rel,0.1992817944787686,19.928179447876857,-5.152959848989033,True
0.004,0.6611999999999999,0.8125123914372804,abs_rel,0.2076948333414219,20.769483334142187,-4.832661079068939,True
0.008895710411879781,0.6611999999999999,0.8917525280793431,abs_rel,0.2151427227812758,21.51427227812758,-3.45198359585705,True
0.004,0.6611999999999999,0.7593437925217184,abs_rel,0.23928570820008005,23.928570820008005,-2.2789186946045854,True
0.008724762588591818,0.6611999999999999,0.8905489245290205,abs_rel,0.23173699261137012,23.173699261137013,-3.1500308447966225,True
0.004,0.6611999999999999,0.7270951317893817,abs_rel,0.19558084549053475,19.558084549053476,-3.935641106143846,True
0.004,0.6611999999999999,0.7466010930687857,abs_rel,0.21715702013457663,21.715702013457662,-4.4424321098210795,True
0.004,0.6611999999999999,0.781517475193253,abs_rel,0.21383360671545143,21.383360671545145,-1.502458258017587,True
0.011690958396420342,0.6611999999999999,0.9053273659619561,abs_rel,0.20256590492982118,20.25659049298212,-1.217238272841418,True
0.00939722048719409,0.6611999999999999,0.88839371106078,abs_rel,0.20417601885927447,20.417601885927446,-2.4051227613066084,True
0.009038832220215101,0.6611999999999999,0.8899144603004752,abs_rel,0.21789190971702538,21.78919097170254,-2.474742831997735,True
0.00843603661649849,0.6611999999999999,0.8993473682945673,abs_rel,0.21503092764827234,21.503092764827233,-3.1148044219335618,True
0.004,0.6611999999999999,0.7500104365874446,abs_rel,0.2165230928201276,21.65230928201276,-3.046278603952834,True
0.009236457245438904,0.6611999999999999,0.8880165781421084,abs_rel,0.21634232874269774,21.634232874269774,-4.34346275689287,True
0.005029361049208317,0.6611999999999999,0.7666474172989477,abs_rel,0.2208280416464588,22.082804164645882,-3.880397809710165,True
